status,comments,hour,photo,age,shares,link,likes,video,type,day,str_length,newlines
0,140,01,0,1334883977,45,0,259,1,1,4,44,0
0,109,22,0,1334873003,107,1,139,0,4,3,150,0
0,23,20,0,1334867316,34,1,93,0,4,3,255,2
0,40,20,0,1334866429,30,1,57,0,4,3,147,2
0,35,17,0,1334858367,87,1,156,0,4,3,82,0
0,19,15,0,1334849241,21,1,93,0,4,3,189,2
0,50,14,0,1334847057,65,1,139,0,4,3,77,0
0,37,13,0,1334842776,58,1,84,0,4,3,122,0
0,3,12,0,1334837111,2,1,51,0,4,3,14,0
0,25,00,1,1334793721,148,0,517,0,4,3,338,3
0,36,20,0,1334779599,55,1,98,0,4,2,40,0
0,36,19,0,1334777410,2,1,92,0,4,2,247,4
0,45,18,0,1334773816,37,1,125,0,4,2,111,0
0,56,16,0,1334768137,151,1,198,0,4,2,128,0
0,65,15,0,1334764385,64,1,113,0,4,2,192,0
0,13,14,0,1334760541,59,1,124,0,4,2,173,0
0,67,13,0,1334756277,30,1,75,0,4,2,236,2
0,9,11,0,1334749175,42,1,124,0,4,2,137,0
0,19,01,0,1334712477,37,1,89,0,4,2,270,4
0,68,22,0,1334702031,349,1,416,0,4,1,155,0
0,97,21,0,1334697752,136,1,136,0,4,1,114,0
0,18,20,0,1334695542,109,1,238,0,4,1,236,2
0,353,17,0,1334685337,139,1,303,0,4,1,58,0
1,71,16,0,1334680715,14,0,71,0,2,1,128,0
0,27,15,0,1334676368,30,1,87,0,4,1,102,0
0,83,14,0,1334673268,132,1,201,0,4,1,172,2
0,25,13,0,1334669320,132,1,108,0,4,1,302,2
0,43,23,0,1334620490,80,1,118,0,4,0,116,2
0,40,23,0,1334618110,196,1,225,0,4,0,201,2
0,50,21,0,1334611216,50,1,113,0,4,0,306,2
0,84,19,0,1334603391,62,1,223,0,4,0,153,0
0,8,15,0,1334591067,2,1,47,0,4,0,129,1
0,27,14,0,1334586885,45,1,93,0,4,0,239,0
0,43,13,0,1334583353,32,1,98,0,4,0,14,0
0,9,12,0,1334579488,29,1,76,0,4,0,164,0
0,5,16,0,1334506824,20,1,94,0,4,6,14,0
0,74,15,0,1334502807,84,1,117,0,4,6,53,0
0,117,19,0,1334432465,112,1,193,0,4,5,14,0
0,11,14,0,1334414990,33,1,76,0,4,5,14,0
0,12,01,1,1334367816,27,0,106,0,4,5,207,0
0,29,23,0,1334360306,16,1,88,0,4,4,81,0
0,23,20,0,1334350713,35,1,60,0,4,4,113,0
0,21,20,0,1334347524,16,1,51,0,4,4,126,0
0,11,18,0,1334343591,26,1,121,0,4,4,14,0
0,5,18,0,1334340653,17,1,70,0,4,4,77,0
0,21,17,0,1334336460,59,1,237,0,4,4,321,2
0,6,16,0,1334336269,25,1,71,0,4,4,14,0
0,16,15,0,1334331972,40,1,83,0,4,4,448,2
0,58,14,0,1334327307,68,1,230,0,4,4,190,0
0,5,22,0,1334270854,26,1,71,0,4,3,14,0
0,22,21,0,1334264544,82,1,133,0,4,3,388,0
0,99,19,0,1334260746,50,1,176,0,4,3,466,4
0,7,18,0,1334256527,36,1,85,0,4,3,14,0
0,85,17,0,1334250997,26,1,126,0,4,3,14,0
0,32,16,0,1334246586,42,1,77,0,4,3,71,0
0,33,14,1,1334241876,71,0,117,0,4,3,741,8
0,4,13,0,1334238349,25,1,77,0,4,3,143,0
0,69,22,0,1334181673,75,1,270,0,4,2,236,0
0,64,21,0,1334180216,42,1,132,0,4,2,125,0
0,24,20,0,1334175374,59,1,77,0,4,2,13,0
0,74,18,0,1334170232,72,1,191,0,4,2,13,0
0,41,17,0,1334165977,156,1,269,0,4,2,14,0
0,18,16,0,1334162765,74,1,129,0,4,2,304,0
0,50,14,0,1334154703,30,1,108,0,4,2,427,4
0,18,13,0,1334151427,74,1,86,0,4,2,14,0
0,23,03,0,1334116343,29,1,67,0,4,2,297,2
0,10,00,0,1334105630,124,1,242,0,4,2,125,0
0,100,22,0,1334097373,415,1,420,0,4,1,118,0
0,8,22,0,1334095233,55,1,92,0,4,1,244,0
0,38,20,0,1334088800,106,1,138,0,4,1,251,1
0,89,18,0,1334082819,122,1,375,0,4,1,161,0
0,10,18,0,1334081528,49,1,94,0,4,1,62,0
0,26,16,0,1334075318,47,0,74,1,1,1,14,0
0,55,15,1,1334073519,81,0,147,0,4,1,902,10
0,9,14,0,1334069896,44,1,60,0,4,1,409,2
0,32,12,0,1334062180,49,1,180,0,4,1,254,2
0,11,02,0,1334023626,48,0,97,1,1,1,14,0
0,9,22,0,1334010323,4,1,44,0,4,0,115,0
0,20,21,0,1334005938,80,0,251,1,1,0,14,0
0,39,17,0,1333993252,102,1,188,0,4,0,174,2
0,99,17,0,1333992243,338,1,632,0,4,0,203,2
0,14,15,0,1333986199,35,1,61,0,4,0,14,0
0,23,13,0,1333977908,245,1,192,0,4,0,14,0
0,25,18,0,1333909242,64,0,143,1,1,6,14,0
0,64,00,0,1333843365,39,0,148,1,1,6,14,0
0,24,19,0,1333826795,3,0,39,1,1,5,14,0
0,36,16,0,1333815923,200,0,248,1,1,5,14,0
0,95,23,1,1333756431,26,0,182,0,3,4,200,0
0,66,20,0,1333744765,36,1,132,0,4,4,205,2
0,43,19,0,1333741230,21,0,113,1,1,4,14,0
0,39,18,0,1333738149,25,1,54,0,4,4,14,0
1,66,17,0,1333734463,16,0,66,0,4,4,145,0
0,31,17,0,1333733031,41,1,87,0,4,4,299,4
0,46,16,0,1333728599,26,0,84,1,1,4,14,0
0,1,14,0,1333723925,2,1,38,0,4,4,14,0
0,29,13,0,1333720456,21,1,59,0,4,4,236,2
0,44,12,0,1333716744,60,1,87,0,4,4,113,0
0,15,00,0,1333672410,100,0,315,1,1,4,14,0
0,19,19,0,1333653213,53,0,134,1,1,3,14,0
0,58,17,0,1333646701,24,1,91,0,4,3,385,3
0,68,15,0,1333640756,53,1,110,0,4,3,467,0
0,1,14,0,1333637074,16,1,66,0,4,3,166,0
0,37,13,0,1333633852,165,1,266,0,4,3,224,2
0,148,21,0,1333576703,497,1,707,0,4,2,52,0
0,17,20,0,1333569800,17,0,73,1,1,2,14,0
0,8,18,0,1333562871,16,1,73,0,4,2,366,2
0,24,16,0,1333557478,57,0,94,1,1,2,14,0
0,76,15,0,1333554179,19,0,85,1,1,2,101,0
0,21,14,0,1333550294,22,1,85,0,4,2,62,0
0,25,13,0,1333546657,13,1,98,0,4,2,14,0
0,26,03,0,1333510228,35,1,204,0,4,2,133,0
0,39,01,0,1333501801,4,1,67,0,4,2,141,2
0,29,22,0,1333490784,1,1,62,0,4,1,223,2
0,9,21,0,1333489976,176,1,287,0,4,1,14,0
0,4,19,0,1333480470,30,0,90,1,1,1,14,0
0,33,18,0,1333477057,164,1,364,0,4,1,13,0
0,8,16,0,1333470291,2,1,31,0,4,1,14,0
0,14,14,0,1333463725,17,1,58,0,4,1,182,0
0,7,13,0,1333459541,4,1,48,0,4,1,14,0
0,37,23,0,1333408275,20,0,76,1,1,0,14,0
0,17,21,0,1333402326,27,1,61,0,4,0,117,2
0,12,19,0,1333394741,60,1,102,0,4,0,93,0
0,20,18,0,1333393106,31,0,83,1,1,0,14,0
0,85,17,0,1333387133,22,1,72,0,4,0,389,4
0,35,16,1,1333385048,112,0,294,0,4,0,381,2
0,30,16,0,1333384969,57,1,110,0,4,0,111,0
0,89,01,0,1333155703,66,1,158,0,4,5,139,0
1,12,16,0,1333125681,1,0,41,0,4,4,121,0
0,49,15,0,1333122133,32,1,79,0,4,4,308,4
0,5,14,0,1333118738,1,1,53,0,4,4,130,1
0,81,13,0,1333114799,35,1,83,0,4,4,161,0
0,28,21,0,1333058304,60,1,147,0,4,3,193,0
0,56,19,0,1333050088,48,1,74,0,4,3,243,1
0,44,18,0,1333046445,101,1,156,0,4,3,128,0
0,111,18,0,1333046265,40,1,151,0,4,3,143,2
0,101,17,0,1333041522,48,1,178,0,4,3,194,2
0,25,14,0,1333032509,33,1,103,0,4,3,14,0
0,12,13,0,1333028603,23,1,60,0,4,3,14,0
0,11,13,0,1333027825,35,1,137,0,4,3,211,1
0,14,00,0,1332980281,19,0,54,1,1,3,118,0
0,18,21,0,1332971657,54,1,116,0,4,2,154,2
0,12,21,0,1332969151,30,1,57,0,4,2,14,0
0,56,19,0,1332961696,47,0,114,1,1,2,53,0
0,1,17,0,1332955243,19,1,50,0,4,2,135,0
0,97,15,0,1332950217,17,1,73,0,4,2,104,0
0,17,13,0,1332942120,68,1,144,0,4,2,180,0
0,26,21,0,1332883477,54,1,92,0,4,1,14,0
0,9,19,0,1332874857,31,0,120,1,4,1,107,0
0,2,17,0,1332871146,17,1,48,0,4,1,271,0
0,30,17,0,1332869665,50,1,168,0,4,1,149,0
0,11,16,0,1332865625,53,1,170,0,4,1,275,0
0,54,14,0,1332858078,81,1,187,0,4,1,204,2
0,107,13,0,1332854467,22,1,80,0,4,1,14,0
0,6,22,0,1332800796,19,1,111,0,4,0,202,0
0,15,21,0,1332796597,100,1,245,0,4,0,102,0
0,87,20,0,1332793669,458,1,612,0,4,0,115,0
0,15,19,0,1332789756,57,1,172,0,4,0,336,0
0,7,17,0,1332783446,19,1,47,0,4,0,133,0
0,34,17,0,1332782823,49,1,143,0,4,0,325,2
0,21,15,0,1332777225,35,1,122,0,4,0,98,0
0,31,14,0,1332772975,28,1,141,0,4,0,67,0
0,63,13,0,1332767380,147,1,1103,0,4,0,14,0
0,21,19,0,1332704573,167,0,363,1,1,6,14,0
0,55,17,0,1332695091,85,1,357,0,4,6,197,0
0,20,20,0,1332620345,102,0,234,1,1,5,14,0
0,6,23,0,1332544368,45,1,124,0,4,4,14,0
0,50,22,0,1332540006,145,0,369,1,1,4,14,0
0,57,21,0,1332536479,223,0,386,1,1,4,14,0
0,15,20,0,1332534752,28,1,140,0,4,4,289,0
0,33,19,0,1332531777,104,1,185,0,4,4,588,4
0,77,18,0,1332527628,44,1,182,0,4,4,14,0
0,58,18,0,1332526010,51,1,232,0,4,4,61,0
0,238,15,0,1332517231,129,1,425,0,4,4,74,0
0,7,14,0,1332514284,15,1,90,0,4,4,180,0
0,62,13,0,1332510462,142,1,211,0,4,4,202,0
0,9,00,0,1332463805,60,1,214,0,4,4,14,0
0,71,00,0,1332463383,83,1,132,0,4,4,106,0
0,9,23,0,1332460424,32,0,167,1,1,3,14,0
0,52,20,0,1332449119,56,1,197,0,4,3,271,2
0,9,19,0,1332444103,31,1,136,0,4,3,93,0
0,12,19,0,1332443149,83,1,217,0,4,3,14,0
0,14,18,0,1332441399,99,1,199,0,4,3,118,0
0,10,16,0,1332434414,50,1,132,0,4,3,14,0
0,9,15,0,1332430654,37,1,178,0,4,3,129,0
0,43,14,0,1332426664,47,1,208,0,4,3,135,2
0,49,13,0,1332422679,165,1,604,0,4,3,265,3
0,132,02,0,1332382587,89,1,399,0,4,3,164,0
0,98,00,0,1332375936,52,1,302,0,4,3,13,0
0,134,23,0,1332373711,40,1,101,0,4,2,184,2
0,24,21,1,1332363842,46,0,115,0,4,2,129,2
0,21,21,0,1332363745,15,1,111,0,4,2,228,0
0,63,19,0,1332359321,68,1,271,0,4,2,156,0
0,11,18,0,1332356394,44,1,132,0,4,2,163,0
0,18,18,0,1332356317,40,0,137,1,1,2,51,0
0,10,18,0,1332355183,19,1,96,0,4,2,170,0
0,46,18,0,1332353688,126,1,220,0,4,2,13,0
0,323,17,0,1332350621,252,1,197,0,4,2,64,0
0,31,16,0,1332347787,104,1,254,0,4,2,139,0
0,18,15,0,1332344021,96,1,245,0,4,2,160,0
0,68,14,0,1332339962,69,1,126,0,4,2,177,0
0,69,13,0,1332336248,21,1,184,0,4,2,144,0
0,35,20,0,1332276810,154,1,227,0,4,1,52,0
0,52,19,0,1332272743,82,1,180,0,4,1,86,0
0,11,18,0,1332269782,36,0,128,1,1,1,189,0
0,18,18,0,1332268144,83,1,177,0,4,1,14,0
0,11,17,0,1332265291,25,1,56,0,4,1,149,0
0,17,16,0,1332261427,37,1,141,0,4,1,159,0
0,23,15,0,1332257899,34,1,105,0,4,1,153,0
0,42,15,0,1332257870,137,1,200,0,4,1,204,0
0,133,14,0,1332255000,63,1,117,0,4,1,14,0
0,43,13,0,1332250167,65,1,191,0,4,1,150,0
0,85,00,0,1332204680,196,1,463,0,4,1,180,0
0,18,22,0,1332196396,60,1,222,0,4,0,13,0
0,56,21,0,1332192684,43,1,186,0,4,0,183,0
0,75,20,0,1332188945,147,1,200,0,4,0,85,0
0,96,19,0,1332185289,113,1,399,0,4,0,82,0
0,62,17,0,1332177745,57,1,154,0,4,0,91,0
0,32,16,0,1332173985,132,1,221,0,4,0,118,0
0,166,15,0,1332170477,79,1,176,0,4,0,224,0
0,36,14,0,1332166263,75,1,157,0,4,0,14,0
0,19,13,0,1332162561,51,1,241,0,4,0,112,0
0,25,12,0,1332161832,61,1,289,0,4,0,124,0
0,63,00,0,1332116867,127,1,328,0,4,0,14,0
0,73,23,0,1331940013,166,1,218,0,4,4,13,0
0,40,22,0,1331937694,19,1,86,0,4,4,14,0
0,24,22,1,1331935901,42,0,233,0,3,4,194,0
0,237,21,0,1331932529,39,1,91,0,4,4,14,0
0,127,20,0,1331930730,199,1,304,0,4,4,101,0
0,22,19,0,1331927699,94,1,164,0,4,4,72,0
0,32,19,0,1331924641,109,1,216,0,4,4,117,0
0,36,16,0,1331917012,68,1,181,0,4,4,106,0
1,8,16,0,1331913885,0,0,35,0,4,4,151,0
0,130,15,0,1331912301,180,1,461,0,4,4,178,0
0,43,13,0,1331905274,61,1,127,0,4,4,77,0
0,32,05,0,1331875312,129,1,279,0,4,4,14,0
0,12,23,0,1331853649,30,1,102,0,4,3,13,0
0,55,21,0,1331846949,161,1,273,0,4,3,114,0
0,58,20,0,1331844670,170,1,258,0,4,3,70,0
0,22,18,0,1331835477,82,1,251,0,4,3,79,0
0,2,17,0,1331833444,0,1,76,0,4,3,122,0
0,20,16,0,1331830682,75,1,159,0,4,3,230,0
0,67,16,0,1331827212,83,1,124,0,4,3,113,1
0,14,14,0,1331823382,64,1,157,0,4,3,14,0
0,84,13,0,1331818733,63,1,184,0,4,3,34,0
0,13,01,0,1331773810,80,1,196,0,4,3,73,0
0,68,23,0,1331766825,85,1,173,0,4,2,163,0
0,127,21,0,1331759245,78,1,225,0,4,2,121,0
0,6,20,0,1331756954,36,1,99,0,4,2,14,0
0,42,19,0,1331752760,133,1,183,0,4,2,116,0
0,10,18,0,1331750847,31,1,188,0,4,2,110,0
0,31,17,0,1331746802,41,1,151,0,4,2,155,0
0,0,16,0,1331741644,4,1,72,0,4,2,147,1
0,65,15,0,1331739120,116,1,321,0,4,2,257,0
0,55,13,0,1331731969,29,1,134,0,4,2,134,0
0,15,00,0,1331684491,89,1,242,0,4,2,122,0
0,65,23,0,1331681513,469,1,729,0,4,1,109,0
0,5,21,0,1331673099,3,1,70,0,4,1,14,0
0,2,19,0,1331667709,0,0,6,1,1,1,107,0
0,4,19,0,1331667132,38,1,93,0,4,1,125,0
0,18,18,0,1331662797,38,1,98,0,4,1,111,0
0,18,17,0,1331658178,19,1,104,0,4,1,207,0
0,3,15,0,1331653399,15,1,49,0,4,1,144,2
0,25,14,0,1331649983,108,1,172,0,4,1,73,0
0,70,13,0,1331646328,252,1,356,0,4,1,285,2
0,26,05,0,1331614829,50,1,292,0,4,1,101,0
0,10,04,0,1331612732,37,1,163,0,4,1,13,0
0,13,01,0,1331602877,47,1,158,0,4,1,14,0
0,84,01,0,1331602183,114,1,312,0,4,1,195,0
0,19,21,0,1331586337,74,1,146,0,4,0,14,0
0,8,20,0,1331582699,23,1,97,0,4,0,14,0
0,13,19,0,1331579700,48,0,176,1,4,0,213,0
0,137,18,0,1331577877,111,1,185,0,4,0,102,0
0,37,17,0,1331573137,575,1,750,0,4,0,118,0
0,13,16,0,1331569845,36,1,136,0,4,0,171,0
0,9,14,0,1331564222,23,1,99,0,4,0,212,2
0,110,13,0,1331559843,37,1,96,0,4,0,14,0
0,15,22,0,1331504451,39,1,145,0,4,6,14,0
0,19,01,0,1331343596,23,1,116,0,4,5,100,0
0,47,21,0,1331330391,139,1,207,0,4,4,72,0
0,15,21,0,1331326807,27,1,94,0,4,4,13,0
0,16,20,0,1331323952,52,1,120,0,4,4,85,0
0,58,20,0,1331323520,140,0,392,1,1,4,15,0
0,35,19,0,1331322512,30,1,157,0,4,4,113,0
0,6,19,0,1331321062,61,1,165,0,4,4,104,0
0,6,18,0,1331317783,29,1,115,0,4,4,100,0
1,7,16,0,1331311502,1,0,34,0,4,4,154,0
0,114,16,0,1331310296,86,1,262,0,4,4,78,0
0,24,15,0,1331308522,38,1,105,0,4,4,14,0
0,59,14,0,1331302096,61,1,318,0,4,4,94,0
0,41,00,0,1331253488,79,1,156,0,4,4,106,0
0,8,23,0,1331247766,26,1,107,0,4,3,14,0
0,51,22,0,1331245351,36,1,107,0,4,3,110,0
0,140,21,0,1331243985,186,1,438,0,4,3,187,2
0,32,21,0,1331242259,106,1,129,0,4,3,115,0
0,32,20,0,1331238674,244,0,394,1,1,3,15,0
0,13,19,0,1331236381,66,1,142,0,4,3,98,0
0,37,18,0,1331232377,183,1,302,0,4,3,83,0
0,25,17,0,1331228656,72,1,171,0,4,3,140,0
0,42,16,0,1331225563,29,1,121,0,4,3,14,0
0,48,15,0,1331219878,51,1,113,0,4,3,132,0
0,14,14,0,1331218027,17,1,89,0,4,3,14,0
0,61,05,0,1331185314,162,1,288,0,4,3,14,0
0,43,00,0,1331167913,94,1,162,0,4,3,14,0
0,9,00,0,1331165677,61,1,164,0,4,3,119,0
0,47,22,0,1331159544,55,1,135,0,4,2,14,0
0,29,20,0,1331153586,65,1,234,0,4,2,14,0
0,58,19,0,1331150318,412,1,336,0,4,2,14,0
0,96,18,0,1331146070,220,1,436,0,4,2,191,2
0,5,18,0,1331143292,4,1,83,0,4,2,205,3
0,31,17,0,1331139860,23,1,100,0,4,2,314,4
0,168,16,0,1331138931,87,1,150,0,4,2,128,2
0,21,15,0,1331135208,53,1,166,0,4,2,129,1
0,33,14,0,1331130251,25,1,97,0,4,2,131,0
0,12,03,0,1331091634,3,1,58,0,4,2,145,0
0,21,01,0,1331082102,3,1,60,0,4,2,264,4
0,26,00,0,1331080728,64,1,177,0,4,2,133,0
1,4,23,0,1331076190,1,0,30,0,2,1,348,4
0,91,22,0,1331073611,43,1,129,0,4,1,14,0
0,87,21,0,1331069830,149,1,161,0,4,1,114,0
0,30,20,0,1331064411,15,1,97,0,4,1,170,0
0,25,19,0,1331062954,44,1,104,0,4,1,112,0
0,66,19,0,1331062341,25,1,98,0,4,1,153,0
0,31,17,0,1331055653,133,1,218,0,4,1,187,0
0,17,16,0,1331052504,47,1,90,0,4,1,201,0
0,41,16,0,1331050967,306,1,300,0,4,1,109,0
0,23,15,0,1331048360,20,1,94,0,4,1,103,0
0,9,15,0,1331047603,65,1,202,0,4,1,14,0
0,19,15,0,1331046393,19,1,133,0,4,1,438,4
0,76,05,0,1331012312,180,1,217,0,4,1,112,0
0,30,05,0,1331010879,44,1,165,0,4,1,109,0
0,52,01,0,1330997688,89,1,192,0,4,1,14,0
0,5,22,0,1330985076,14,1,46,0,4,0,87,0
0,92,21,0,1330983355,301,1,436,0,4,0,128,0
0,10,21,0,1330982126,59,1,125,0,4,0,95,0
0,10,20,0,1330981149,15,1,83,0,4,0,103,0
0,32,20,0,1330978908,60,1,122,0,4,0,14,0
0,50,18,0,1330973276,71,1,102,0,4,0,14,0
0,49,18,0,1330971584,33,1,171,0,4,0,110,0
0,32,17,0,1330966812,46,1,129,0,4,0,195,0
0,22,15,0,1330963195,26,1,97,0,4,0,63,0
0,28,15,0,1330962045,227,1,235,0,4,0,119,0
0,218,14,0,1330958752,38,1,135,0,4,0,183,0
0,12,14,0,1330956315,52,1,95,0,4,0,159,0
0,22,15,0,1330873329,50,1,86,0,4,6,14,0
0,75,19,0,1330803859,172,1,299,0,4,5,132,0
0,19,19,0,1330802960,33,1,148,0,4,5,103,0
0,100,01,0,1330737958,158,1,198,0,4,5,111,0
0,28,01,0,1330736743,61,1,171,0,4,5,14,0
0,16,00,0,1330735400,48,1,42,0,4,5,75,0
0,85,23,0,1330732387,109,1,118,0,4,4,111,0
0,129,22,0,1330726577,40,1,111,0,4,4,120,0
0,13,21,0,1330724480,30,1,59,0,4,4,14,0
0,59,21,0,1330722316,68,1,121,0,4,4,13,0
0,32,20,0,1330719836,170,0,243,1,1,4,182,0
0,111,20,0,1330718650,198,1,176,0,4,4,82,0
0,123,18,0,1330714578,83,1,181,0,4,4,331,4
0,11,18,0,1330712394,144,1,385,0,4,4,127,0
1,22,18,0,1330711855,0,0,32,0,4,4,133,0
0,61,17,0,1330711181,131,1,438,0,4,4,104,0
0,48,17,0,1330709146,81,1,151,0,4,4,76,0
0,37,17,0,1330707729,36,1,83,0,4,4,14,0
0,11,15,0,1330703909,26,1,90,0,4,4,74,0
0,32,14,0,1330699682,13,1,82,0,4,4,13,0
0,19,00,0,1330649806,35,1,133,0,4,4,14,0
0,41,00,0,1330648824,69,1,200,0,4,4,155,0
0,21,22,0,1330641842,40,1,131,0,4,3,61,0
0,85,21,0,1330637883,20,1,116,0,4,3,259,2
0,41,21,0,1330636033,135,1,238,0,4,3,143,0
0,89,20,0,1330634172,115,1,110,0,4,3,83,0
0,97,19,0,1330630637,145,1,108,0,4,3,14,0
0,19,19,0,1330630292,19,1,86,0,4,3,68,0
0,7,18,0,1330625097,12,1,82,0,4,3,161,0
0,18,17,0,1330624643,28,1,76,0,4,3,121,0
0,160,16,0,1330620569,59,1,163,0,4,3,88,0
0,26,16,0,1330618083,30,1,175,0,4,3,215,0
0,418,15,0,1330615924,177,1,231,0,4,3,138,0
0,226,14,0,1330612889,85,1,91,0,4,3,83,0
0,52,03,0,1330571288,35,1,130,0,4,3,90,0
0,61,02,0,1330567390,138,1,329,0,4,3,14,0
0,30,00,0,1330561833,106,1,210,0,4,3,120,0
0,9,23,0,1330557466,12,1,95,0,4,2,138,0
0,22,22,0,1330554618,40,1,212,0,4,2,124,0
0,10,22,0,1330553477,34,1,95,0,4,2,281,0
0,29,19,0,1330545496,85,1,272,0,4,2,14,0
0,27,18,0,1330541350,45,1,140,0,4,2,296,0
0,60,17,0,1330537193,134,1,238,0,4,2,13,0
0,28,17,0,1330535392,97,1,289,0,4,2,80,0
1,33,16,0,1330532269,1,0,42,0,2,2,303,0
0,31,16,0,1330531239,118,1,359,0,4,2,14,0
0,35,15,0,1330530161,64,1,226,0,4,2,14,0
0,55,13,0,1330523891,211,1,362,0,4,2,73,0
0,36,02,0,1330481242,120,1,388,0,4,2,154,0
0,49,01,0,1330478882,29,1,122,0,4,2,144,0
0,26,21,0,1330463004,100,1,293,0,4,1,14,0
0,4,20,0,1330459261,30,1,106,0,4,1,216,0
0,116,18,0,1330452835,2,1,134,0,4,1,141,0
0,54,18,0,1330452833,0,1,74,0,4,1,141,0
0,22,17,0,1330451085,57,1,126,0,4,1,160,0
0,41,17,0,1330448691,251,1,333,0,4,1,64,0
0,17,16,0,1330445862,110,1,149,0,4,1,14,0
0,114,15,0,1330444175,27,1,79,0,4,1,63,0
0,22,15,0,1330442299,56,1,138,0,4,1,223,0
0,67,14,0,1330440261,65,1,181,0,4,1,44,0
0,43,05,0,1330408560,66,1,191,0,4,1,161,0
0,61,01,0,1330391858,271,1,441,0,4,1,14,0
0,42,22,0,1330381436,50,1,151,0,4,0,197,0
0,121,20,0,1330376112,100,1,180,0,4,0,72,0
0,5,20,0,1330373362,2,1,65,0,4,0,14,0
0,46,20,0,1330372963,63,1,165,0,4,0,397,0
0,60,19,0,1330371215,126,1,193,0,4,0,13,0
0,58,18,0,1330367216,103,1,332,0,4,0,104,0
0,44,17,0,1330364712,71,1,65,0,4,0,87,0
0,25,17,0,1330364066,55,1,179,0,4,0,130,0
0,38,17,0,1330362161,44,1,137,0,4,0,205,0
0,75,16,0,1330360111,249,1,366,0,4,0,171,0
0,60,15,0,1330357483,91,1,268,0,4,0,71,0
0,69,14,0,1330354106,42,1,146,0,4,0,65,0
0,40,23,0,1330299358,26,1,175,0,4,6,114,0
0,23,22,0,1330122705,25,1,98,0,4,4,87,0
0,47,21,0,1330119243,95,1,174,0,4,4,24,0
0,111,20,0,1330117063,211,1,527,0,4,4,149,0
0,112,19,0,1330112575,148,1,326,0,4,4,27,0
0,69,18,0,1330109409,57,1,170,0,4,4,73,0
0,18,17,0,1330105720,159,1,313,0,4,4,124,0
0,11,17,0,1330105176,42,1,137,0,4,4,78,0
0,70,17,0,1330104510,71,1,205,0,4,4,90,0
0,20,16,0,1330100141,30,1,118,0,4,4,230,2
0,31,14,0,1330095349,30,1,131,0,4,4,184,0
0,49,23,0,1330038633,39,1,124,0,4,3,87,0
0,14,22,0,1330035775,48,1,88,0,4,3,87,0
0,22,20,0,1330030517,51,1,143,0,4,3,76,0
0,142,19,0,1330026151,82,1,334,0,4,3,49,0
0,59,19,0,1330025794,38,1,101,0,4,3,14,0
0,87,18,0,1330022852,42,1,135,0,4,3,45,0
0,20,18,0,1330021016,33,1,114,0,4,3,59,0
0,27,17,0,1330018135,42,1,124,0,4,3,215,0
0,12,17,0,1330017115,18,1,64,0,4,3,87,0
0,74,16,0,1330012805,20,1,127,0,4,3,85,0
0,119,15,0,1330010432,94,1,209,0,4,3,153,0
0,45,14,0,1330007863,92,1,619,0,4,3,277,2
0,33,00,0,1329958737,1,1,79,0,4,3,126,0
0,65,23,0,1329953721,2,1,128,0,4,2,563,5
0,39,22,0,1329949679,97,1,145,0,4,2,100,0
0,265,19,0,1329940487,39,1,99,0,4,2,14,0
0,110,19,0,1329938245,277,1,394,0,4,2,14,0
0,233,18,0,1329936096,89,1,201,0,4,2,118,0
0,234,17,0,1329930600,104,1,186,0,4,2,249,0
0,230,16,0,1329927336,125,1,179,0,4,2,49,0
0,167,15,0,1329924822,38,1,153,0,4,2,207,1
0,167,14,0,1329920312,77,1,106,0,4,2,158,0
0,107,23,0,1329867323,62,1,199,0,4,1,91,0
0,89,22,0,1329864589,30,1,115,0,4,1,78,0
0,87,22,0,1329861934,42,1,135,0,4,1,87,0
0,271,19,0,1329853704,60,1,151,0,4,1,81,0
0,91,19,0,1329851482,26,1,97,0,4,1,95,0
0,180,18,0,1329850798,94,1,263,0,4,1,66,0
0,77,17,0,1329845259,181,1,236,0,4,1,62,0
0,86,16,0,1329843527,101,1,341,0,4,1,87,0
0,137,15,0,1329838977,251,1,298,0,4,1,271,2
0,263,15,0,1329837439,291,1,488,0,4,1,52,0
0,171,14,0,1329835305,63,1,142,0,4,1,90,0
0,179,19,0,1329507741,64,1,121,0,4,4,87,0
0,137,19,0,1329505233,31,1,74,0,4,4,65,0
0,118,17,0,1329501243,113,1,188,0,4,4,101,0
0,95,17,0,1329498510,23,1,90,0,4,4,162,0
1,75,17,0,1329498239,1,0,45,0,4,4,139,0
0,63,15,0,1329494386,27,1,107,0,4,4,147,0
0,94,23,0,1329436027,60,1,81,0,4,3,87,0
0,60,23,0,1329435007,53,1,165,0,4,3,374,6
0,106,22,0,1329431911,39,1,108,0,4,3,113,0
0,39,22,0,1329430325,29,1,79,0,4,3,14,0
0,44,20,0,1329424424,48,1,109,0,4,3,87,0
0,89,19,0,1329421429,132,1,300,0,4,3,87,0
0,53,19,0,1329419743,74,1,196,0,4,3,185,0
0,49,17,0,1329413111,27,1,62,0,4,3,14,0
0,77,16,0,1329410237,134,1,168,0,4,3,90,0
0,37,15,0,1329405683,75,1,121,0,4,3,259,4
0,57,15,0,1329405529,87,1,160,0,4,3,26,0
0,39,14,0,1329403646,58,1,203,0,4,3,283,2
0,28,01,0,1329354258,61,1,130,0,4,3,116,0
0,103,22,0,1329345243,138,1,147,0,4,2,117,0
